PLAZA,Fecha_Descarga,CDD,Addon,Soportes,Instalaciones,Recolecciones
MONTERREY,2021-09-11,381,596,363,1259,671
MONTERREY,2021-09-12,396,614,325,1094,683
MONTERREY,2021-09-13,404,638,272,957,704
MONTERREY,2021-09-14,425,663,288,1026,713
MONTERREY,2021-09-15,431,650,331,1067,732
MONTERREY,2021-09-16,432,689,376,1020,757
MONTERREY,2021-09-17,434,728,287,970,785
MONTERREY,2021-09-18,457,774,298,994,783
MONTERREY,2021-09-19,457,781,265,884,787
MONTERREY,2021-09-20,448,781,283,837,805
MONTERREY,2021-09-21,455,798,324,925,843
MONTERREY,2021-09-22,460,811,354,885,868
MONTERREY,2021-09-23,423,839,497,913,901
MONTERREY,2021-09-24,382,865,534,935,920
MONTERREY,2021-09-25,346,880,538,972,929
MONTERREY,2021-09-26,345,890,439,802,937
MONTERREY,2021-09-27,349,905,429,698,931
MONTERREY,2021-09-28,317,916,417,854,949
MONTERREY,2021-09-29,302,946,394,982,952
MONTERREY,2021-09-30,291,978,465,1020,965
MONTERREY,2021-10-01,297,995,490,1076,987
MONTERREY,2021-10-02,293,997,460,1068,982
MONTERREY,2021-10-03,300,1011,435,974,980
MONTERREY,2021-10-04,315,1024,359,892,990
MONTERREY,2021-10-05,320,1031,395,871,1024
MONTERREY,2021-10-06,290,1039,442,919,1033
MONTERREY,2021-10-07,236,1067,432,989,1031
MONTERREY,2021-10-08,208,1069,425,986,1050
MONTERREY,2021-10-09,195,1100,417,1004,1087
MONTERREY,2021-10-10,182,1109,377,829,1095
MONTERREY,2021-10-11,173,1150,380,744,1124
MONTERREY,2021-10-12,181,1152,442,774,1149
MONTERREY,2021-10-13,178,926,493,822,1167
MONTERREY,2021-10-14,179,901,523,918,1204
MONTERREY,2021-10-15,164,922,518,940,1237
MONTERREY,2021-10-16,183,980,468,929,1260
MONTERREY,2021-10-17,191,1015,497,820,1292
MONTERREY,2021-10-18,200,1027,433,721,1303
MONTERREY,2021-10-19,204,1019,430,758,1331
MONTERREY,2021-10-20,198,882,401,821,1378
MONTERREY,2021-10-21,206,855,358,787,1397
MONTERREY,2021-10-22,184,833,300,832,1418
MONTERREY,2021-10-23,182,845,337,774,1442
MONTERREY,2021-10-24,174,790,302,622,1480
MONTERREY,2021-10-25,155,792,271,564,1491
MONTERREY,2021-10-26,163,784,292,635,1485
MONTERREY,2021-10-27,191,743,329,688,1518
MONTERREY,2021-10-28,199,754,375,755,1557
MONTERREY,2021-10-29,214,748,361,818,1546
MONTERREY,2021-10-30,222,753,346,768,1588
MONTERREY,2021-10-31,231,746,252,690,1610
MONTERREY,2021-11-01,238,749,237,480,1617
MONTERREY,2021-11-02,241,711,333,581,1582
MONTERREY,2021-11-03,248,707,325,542,1568
MONTERREY,2021-11-04,254,683,300,560,1587
MONTERREY,2021-11-05,244,686,368,635,1597
MONTERREY,2021-11-06,237,611,346,646,1594
MONTERREY,2021-11-07,216,614,275,557,1591
MONTERREY,2021-11-08,206,585,189,401,1579
MONTERREY,2021-11-09,194,518,254,533,1486
MONTERREY,2021-11-10,193,489,244,586,1482
MONTERREY,2021-11-11,218,486,297,691,1495
MONTERREY,2021-11-12,215,494,276,835,1500
MONTERREY,2021-11-13,228,477,314,847,1500
MONTERREY,2021-11-14,229,520,316,747,1530
MONTERREY,2021-11-15,234,539,274,649,1535
MONTERREY,2021-11-16,237,549,300,682,1524
MONTERREY,2021-11-17,259,603,331,812,1548
MONTERREY,2021-11-18,301,732,408,753,1581
MONTERREY,2021-11-19,338,836,321,748,1564
MONTERREY,2021-11-20,344,821,271,714,1570
MONTERREY,2021-11-21,361,879,244,567,1594
MONTERREY,2021-11-22,340,836,180,446,1604
MONTERREY,2021-11-23,316,808,189,504,1546
MONTERREY,2021-11-24,273,763,251,540,1590
MONTERREY,2021-11-25,262,653,262,569,1568
MONTERREY,2021-11-26,254,605,309,683,1571
MONTERREY,2021-11-27,261,555,259,660,1598
MONTERREY,2021-11-28,264,470,262,602,1594
MONTERREY,2021-11-29,262,417,200,558,1604
MONTERREY,2021-11-30,260,385,258,610,1613
MONTERREY,2021-12-01,272,414,284,509,1656
MONTERREY,2021-12-02,275,427,284,571,1677
MONTERREY,2021-12-03,283,427,338,533,1680
MONTERREY,2021-12-04,279,348,374,501,1656
MONTERREY,2021-12-05,247,267,346,455,1666
MONTERREY,2021-12-06,233,243,336,405,1638
MONTERREY,2021-12-07,227,288,337,531,1617
MONTERREY,2021-12-08,221,270,367,572,1620
MONTERREY,2021-12-09,221,313,379,601,1614
MONTERREY,2021-12-10,222,279,355,716,1462
MONTERREY,2021-12-11,183,219,328,703,1456
MONTERREY,2021-12-12,155,194,278,527,1466
MONTERREY,2021-12-13,153,178,242,435,1470
MONTERREY,2021-12-14,143,187,257,530,1421
MONTERREY,2021-12-15,135,204,323,597,1393
MONTERREY,2021-12-16,148,239,425,579,1275
MONTERREY,2021-12-17,151,259,369,625,1202
MONTERREY,2021-12-18,165,245,425,608,1163
MONTERREY,2021-12-19,164,251,384,497,1136
MONTERREY,2021-12-20,150,232,358,450,1107
MONTERREY,2021-12-21,158,308,351,553,1063
MONTERREY,2021-12-22,158,269,368,575,1010
MONTERREY,2021-12-23,140,246,391,586,985
MONTERREY,2021-12-24,150,226,377,533,879
MONTERREY,2021-12-25,147,182,239,350,844
MONTERREY,2021-12-26,129,137,224,351,827
MONTERREY,2021-12-27,109,126,238,362,815
MONTERREY,2021-12-28,117,126,277,551,781
MONTERREY,2021-12-29,128,167,347,642,495
MONTERREY,2021-12-30,147,206,399,663,353
MONTERREY,2021-12-31,154,190,455,619,313
MONTERREY,2022-01-01,154,188,400,374,301
MONTERREY,2022-01-02,164,182,468,315,320
MONTERREY,2022-01-03,161,187,481,375,329
MONTERREY,2022-01-04,175,246,510,518,340
MONTERREY,2022-01-05,195,296,318,647,274
MONTERREY,2022-01-06,220,310,365,718,252
MONTERREY,2022-01-07,233,328,391,683,233
MONTERREY,2022-01-08,254,391,459,689,222
MONTERREY,2022-01-09,266,434,534,528,232
MONTERREY,2022-01-10,265,438,478,473,234
MONTERREY,2022-01-11,263,459,507,604,236
MONTERREY,2022-01-12,265,456,445,627,215
MONTERREY,2022-01-13,252,427,415,696,245
MONTERREY,2022-01-14,247,382,439,794,230
MONTERREY,2022-01-15,248,361,382,891,210
MONTERREY,2022-01-16,260,349,411,806,209
MONTERREY,2022-01-17,261,354,422,759,211
MONTERREY,2022-01-18,288,401,494,834,207
MONTERREY,2022-01-19,273,408,438,947,186
MONTERREY,2022-01-20,254,414,386,1053,201
MONTERREY,2022-01-21,243,400,367,1064,184
MONTERREY,2022-01-22,228,388,347,1085,141
MONTERREY,2022-01-23,222,387,339,972,153
MONTERREY,2022-01-24,213,362,305,955,165
MONTERREY,2022-01-25,229,388,422,974,175
MONTERREY,2022-01-26,237,367,510,1036,232
MONTERREY,2022-01-27,252,386,434,1099,256
MONTERREY,2022-01-28,266,394,425,1201,238
MONTERREY,2022-01-29,267,371,426,1227,202
MONTERREY,2022-01-30,269,401,411,1101,197
MONTERREY,2022-01-31,255,395,381,974,189
MONTERREY,2022-02-01,265,406,456,1081,188
MONTERREY,2022-02-02,252,386,405,1122,158
MONTERREY,2022-02-03,217,386,429,1184,173
MONTERREY,2022-02-04,207,390,376,1150,148
MONTERREY,2022-02-05,202,360,324,1189,147
MONTERREY,2022-02-06,192,342,286,995,137
MONTERREY,2022-02-07,182,294,243,889,138
MONTERREY,2022-02-08,178,303,311,937,147
MONTERREY,2022-02-09,176,282,276,918,167
MONTERREY,2022-02-10,158,268,315,940,194
MONTERREY,2022-02-11,142,247,325,849,210
MONTERREY,2022-02-12,135,238,285,994,167
MONTERREY,2022-02-13,136,232,317,841,159
MONTERREY,2022-02-14,126,200,278,716,116
MONTERREY,2022-02-15,125,143,306,757,90
MONTERREY,2022-02-16,117,139,311,769,98
MONTERREY,2022-02-17,129,146,315,777,81
MONTERREY,2022-02-18,137,134,306,823,98
MONTERREY,2022-02-19,112,107,303,743,113
MONTERREY,2022-02-20,119,104,211,616,108
MONTERREY,2022-02-21,101,85,242,522,106
MONTERREY,2022-02-22,99,106,282,645,67
MONTERREY,2022-02-23,107,115,321,692,70
MONTERREY,2022-02-24,112,131,299,828,88
MONTERREY,2022-02-25,127,142,275,864,94
MONTERREY,2022-02-26,130,117,270,891,76
MONTERREY,2022-02-27,137,117,251,777,112
MONTERREY,2022-02-28,131,104,266,731,93
MONTERREY,2022-03-01,155,114,299,793,85
MONTERREY,2022-03-02,156,126,287,801,107
MONTERREY,2022-03-03,160,129,353,783,116
MONTERREY,2022-03-04,167,126,295,854,129
MONTERREY,2022-03-05,175,148,314,950,106
MONTERREY,2022-03-06,170,147,388,788,111
MONTERREY,2022-03-07,147,126,342,694,120
MONTERREY,2022-03-08,141,137,322,642,105
MONTERREY,2022-03-09,143,155,258,656,115
MONTERREY,2022-03-10,129,138,270,738,126
MONTERREY,2022-03-11,143,107,235,773,107
MONTERREY,2022-03-12,109,87,228,775,113
MONTERREY,2022-03-13,76,56,193,692,78
MONTERREY,2022-03-14,58,37,124,592,58
MORELIA,2021-08-16,8,13,6,22,27
MORELIA,2021-08-17,11,16,12,29,19
MORELIA,2021-08-18,14,18,15,33,19
MORELIA,2021-08-19,11,17,14,31,26
MORELIA,2021-08-20,12,15,15,38,30
MORELIA,2021-08-21,14,12,12,35,24
MORELIA,2021-08-22,6,5,3,23,24
MORELIA,2021-08-23,5,5,6,20,26
MORELIA,2021-08-24,5,3,4,40,26
MORELIA,2021-08-25,15,7,12,39,33
MORELIA,2021-08-26,11,16,4,43,39
MORELIA,2021-08-27,15,10,3,41,37
MORELIA,2021-08-28,7,8,4,48,15
MORELIA,2021-08-30,6,5,9,32,4
MORELIA,2021-08-31,10,13,4,31,2
MORELIA,2021-09-01,11,11,13,13,6
MORELIA,2021-09-02,14,8,6,21,10
MORELIA,2021-09-03,8,6,1,19,19
MORELIA,2021-09-04,6,4,6,35,14
MORELIA,2021-09-05,6,2,4,12,17
MORELIA,2021-09-06,6,4,9,17,16
MORELIA,2021-09-07,7,7,13,29,10
MORELIA,2021-09-08,11,9,14,37,17
MORELIA,2021-09-09,13,12,9,37,25
MORELIA,2021-09-10,13,14,2,34,36
MORELIA,2021-09-11,8,14,4,34,31
MORELIA,2021-09-12,7,9,3,23,33
MORELIA,2021-09-13,3,6,5,20,17
MORELIA,2021-09-14,3,5,4,17,7
MORELIA,2021-09-15,8,2,5,20,10
MORELIA,2021-09-16,6,7,6,21,6
MORELIA,2021-09-17,9,4,2,22,4
MORELIA,2021-09-18,10,2,4,30,12
MORELIA,2021-09-19,9,2,1,22,11
MORELIA,2021-09-20,9,2,2,19,12
MORELIA,2021-09-21,18,9,17,38,14
MORELIA,2021-09-22,17,9,13,39,23
MORELIA,2021-09-23,14,9,5,33,25
MORELIA,2021-09-24,9,5,5,30,26
MORELIA,2021-09-25,7,4,4,31,22
MORELIA,2021-09-26,6,7,1,30,14
MORELIA,2021-09-27,5,7,2,25,7
MORELIA,2021-09-28,14,7,5,46,13
MORELIA,2021-09-29,17,13,10,62,8
MORELIA,2021-09-30,19,18,9,52,9
MORELIA,2021-10-01,17,20,8,34,13
MORELIA,2021-10-02,18,8,3,34,12
MORELIA,2021-10-03,11,3,2,21,9
MORELIA,2021-10-04,7,4,4,19,11
MORELIA,2021-10-05,14,9,14,24,7
MORELIA,2021-10-06,14,12,9,25,16
MORELIA,2021-10-07,10,15,5,23,15
MORELIA,2021-10-08,11,10,3,22,18
MORELIA,2021-10-09,14,16,8,28,12
MORELIA,2021-10-10,7,8,2,16,14
MORELIA,2021-10-11,6,5,2,18,12
MORELIA,2021-10-12,8,18,5,15,10
MORELIA,2021-10-13,6,13,1,19,7
MORELIA,2021-10-14,7,10,14,27,11
MORELIA,2021-10-15,7,14,5,27,11
MORELIA,2021-10-16,9,7,2,29,11
MORELIA,2021-10-17,4,6,2,25,11
MORELIA,2021-10-18,5,9,4,25,19
MORELIA,2021-10-19,7,14,8,20,20
MORELIA,2021-10-20,14,17,3,38,14
MORELIA,2021-10-21,17,17,7,30,10
MORELIA,2021-10-22,11,16,11,30,3
MORELIA,2021-10-23,7,18,12,28,13
MORELIA,2021-10-24,3,12,1,26,22
MORELIA,2021-10-25,5,11,4,15,12
MORELIA,2021-10-26,4,13,5,24,7
MORELIA,2021-10-27,7,18,6,21,15
MORELIA,2021-10-28,6,13,10,30,22
MORELIA,2021-10-29,7,20,9,25,14
MORELIA,2021-10-30,10,17,6,22,13
MORELIA,2021-10-31,6,7,4,17,18
MORELIA,2021-11-01,4,5,3,21,17
MORELIA,2021-11-02,4,8,2,19,14
MORELIA,2021-11-03,6,16,2,19,9
MORELIA,2021-11-04,7,11,8,29,13
MORELIA,2021-11-05,8,15,5,26,15
MORELIA,2021-11-06,15,15,NA,29,22
MORELIA,2021-11-07,13,10,6,21,17
MORELIA,2021-11-08,12,8,10,18,14
MORELIA,2021-11-09,6,16,6,22,10
MORELIA,2021-11-10,11,21,7,24,19
MORELIA,2021-11-11,11,16,9,25,18
MORELIA,2021-11-12,9,15,3,27,22
MORELIA,2021-11-13,4,11,4,29,20
MORELIA,2021-11-14,2,8,4,20,19
MORELIA,2021-11-15,2,9,4,14,21
MORELIA,2021-11-16,3,4,5,57,17
MORELIA,2021-11-17,3,7,10,56,10
MORELIA,2021-11-18,10,12,17,47,10
MORELIA,2021-11-19,8,6,11,44,9
MORELIA,2021-11-20,7,11,16,49,15
MORELIA,2021-11-21,6,8,3,34,21
MORELIA,2021-11-22,4,15,6,30,15
MORELIA,2021-11-23,10,15,9,35,9
MORELIA,2021-11-24,11,17,11,29,18
MORELIA,2021-11-25,6,5,4,26,13
MORELIA,2021-11-26,4,4,2,29,12
MORELIA,2021-11-27,7,5,8,28,7
MORELIA,2021-11-28,6,3,5,19,12
MORELIA,2021-11-29,5,5,7,17,11
MORELIA,2021-11-30,4,12,4,20,3
MORELIA,2021-12-01,7,7,7,24,6
MORELIA,2021-12-02,8,8,5,18,16
MORELIA,2021-12-03,14,9,6,14,22
MORELIA,2021-12-04,12,11,7,19,11
MORELIA,2021-12-05,8,1,3,12,9
MORELIA,2021-12-06,10,5,4,13,11
MORELIA,2021-12-07,6,6,5,18,7
MORELIA,2021-12-08,4,2,6,17,9
MORELIA,2021-12-09,9,10,1,20,7
MORELIA,2021-12-10,12,9,1,19,10
MORELIA,2021-12-11,6,5,1,15,13
MORELIA,2021-12-12,4,3,7,15,24
MORELIA,2021-12-13,5,1,2,18,22
MORELIA,2021-12-14,7,12,5,22,8
MORELIA,2021-12-15,2,3,8,20,9
MORELIA,2021-12-16,1,4,5,16,4
MORELIA,2021-12-17,3,3,4,13,3
MORELIA,2021-12-18,3,2,3,18,8
MORELIA,2021-12-19,3,4,5,9,9
MORELIA,2021-12-20,2,1,5,5,9
MORELIA,2021-12-21,4,4,5,17,15
MORELIA,2021-12-22,5,1,2,22,6
MORELIA,2021-12-23,2,4,2,15,5
MORELIA,2021-12-24,1,6,2,9,3
MORELIA,2021-12-25,1,3,2,6,2
MORELIA,2021-12-26,1,2,4,6,4
MORELIA,2021-12-27,3,5,4,4,3
MORELIA,2021-12-28,2,4,4,18,10
MORELIA,2021-12-29,5,5,4,14,12
MORELIA,2021-12-30,4,2,1,26,9
MORELIA,2021-12-31,2,3,4,23,9
MORELIA,2022-01-01,2,2,3,13,4
MORELIA,2022-01-02,3,2,3,10,12
MORELIA,2022-01-03,3,2,4,12,8
MORELIA,2022-01-04,2,7,7,15,7
MORELIA,2022-01-05,3,3,9,15,7
MORELIA,2022-01-06,3,5,2,25,2
MORELIA,2022-01-07,3,5,1,13,12
MORELIA,2022-01-08,2,8,4,22,8
MORELIA,2022-01-09,NA,9,3,18,10
MORELIA,2022-01-10,4,11,NA,23,6
MORELIA,2022-01-11,10,16,4,30,9
MORELIA,2022-01-12,7,15,5,37,9
MORELIA,2022-01-13,7,15,13,23,16
MORELIA,2022-01-14,7,8,4,20,16
MORELIA,2022-01-15,4,3,3,20,9
MORELIA,2022-01-16,5,2,1,9,7
MORELIA,2022-01-18,4,3,6,12,7
MORELIA,2022-01-19,4,4,9,10,11
MORELIA,2022-01-20,4,3,6,15,11
MORELIA,2022-01-21,6,4,4,16,5
MORELIA,2022-01-22,7,4,4,17,9
MORELIA,2022-01-23,5,6,2,10,6
MORELIA,2022-01-24,3,2,NA,12,6
MORELIA,2022-01-25,8,7,5,17,2
MORELIA,2022-01-26,7,8,4,15,18
MORELIA,2022-01-27,11,6,3,18,11
MORELIA,2022-01-28,14,5,6,16,10
MORELIA,2022-01-29,14,4,5,17,9
MORELIA,2022-01-30,7,3,4,17,5
MORELIA,2022-01-31,6,2,6,17,7
MORELIA,2022-02-01,5,6,7,22,9
MORELIA,2022-02-02,8,10,1,17,16
MORELIA,2022-02-03,6,8,5,18,9
MORELIA,2022-02-04,8,8,4,23,13
MORELIA,2022-02-05,10,4,6,23,7
MORELIA,2022-02-06,6,3,3,18,8
MORELIA,2022-02-07,5,2,3,17,9
MORELIA,2022-02-08,8,5,1,18,5
MORELIA,2022-02-09,11,9,8,26,11
MORELIA,2022-02-10,12,10,5,28,16
MORELIA,2022-02-11,12,15,4,11,14
MORELIA,2022-02-12,11,6,5,24,12
MORELIA,2022-02-13,6,2,3,12,6
MORELIA,2022-02-14,7,6,4,13,11
MORELIA,2022-02-15,7,5,6,23,8
MORELIA,2022-02-16,6,6,8,29,20
MORELIA,2022-02-17,6,6,9,25,14
MORELIA,2022-02-18,5,9,7,23,15
MORELIA,2022-02-19,9,5,4,24,10
MORELIA,2022-02-20,3,4,2,8,9
MORELIA,2022-02-21,7,4,6,11,11
MORELIA,2022-02-22,12,10,10,22,5
MORELIA,2022-02-23,11,14,7,16,5
MORELIA,2022-02-24,9,10,9,16,4
MORELIA,2022-02-25,10,8,5,21,9
MORELIA,2022-02-26,14,9,7,18,9
MORELIA,2022-02-27,9,1,4,15,23
MORELIA,2022-02-28,8,4,6,9,20
MORELIA,2022-03-01,10,5,8,14,16
MORELIA,2022-03-02,9,14,13,25,6
MORELIA,2022-03-03,14,19,13,20,16
MORELIA,2022-03-04,14,12,13,17,14
MORELIA,2022-03-05,12,12,6,16,11
MORELIA,2022-03-06,5,8,NA,10,3
MORELIA,2022-03-07,6,7,5,11,11
MORELIA,2022-03-08,7,9,5,16,6
MORELIA,2022-03-09,9,11,9,23,6
MORELIA,2022-03-10,10,10,12,11,16
MORELIA,2022-03-11,7,5,3,17,12
MORELIA,2022-03-12,6,2,6,15,16
MORELIA,2022-03-13,2,NA,4,8,20
MORELIA,2022-03-14,1,2,3,4,12
PACHUCA,2021-08-16,12,14,14,46,32
PACHUCA,2021-08-17,15,25,9,58,36
PACHUCA,2021-08-18,17,16,11,43,23
PACHUCA,2021-08-19,18,12,14,63,28
PACHUCA,2021-08-20,24,28,25,58,25
PACHUCA,2021-08-21,25,23,13,51,25
PACHUCA,2021-08-22,28,20,7,69,30
PACHUCA,2021-08-23,20,15,12,64,29
PACHUCA,2021-08-24,21,26,20,81,34
PACHUCA,2021-08-25,25,37,18,76,31
PACHUCA,2021-08-26,23,55,21,77,23
PACHUCA,2021-08-27,28,41,13,81,33
PACHUCA,2021-08-28,35,49,21,111,41
PACHUCA,2021-08-30,27,48,16,75,37
PACHUCA,2021-08-31,36,62,36,104,38
PACHUCA,2021-09-01,41,72,25,128,43
PACHUCA,2021-09-02,46,75,26,134,34
PACHUCA,2021-09-03,46,69,29,107,37
PACHUCA,2021-09-04,46,74,31,124,54
PACHUCA,2021-09-05,40,92,17,92,63
PACHUCA,2021-09-06,50,92,13,73,70
PACHUCA,2021-09-07,49,98,40,83,75
PACHUCA,2021-09-08,42,81,34,84,92
PACHUCA,2021-09-09,46,70,23,90,85
PACHUCA,2021-09-10,46,71,19,98,62
PACHUCA,2021-09-11,43,58,13,98,45
PACHUCA,2021-09-12,37,38,6,76,55
PACHUCA,2021-09-13,27,30,12,60,54
PACHUCA,2021-09-14,31,37,13,71,38
PACHUCA,2021-09-15,32,34,13,69,32
PACHUCA,2021-09-16,30,33,17,56,34
PACHUCA,2021-09-17,32,38,15,57,35
PACHUCA,2021-09-18,31,42,10,67,28
PACHUCA,2021-09-19,24,41,11,48,18
PACHUCA,2021-09-20,20,39,16,67,20
PACHUCA,2021-09-21,22,34,15,60,25
PACHUCA,2021-09-22,24,43,17,52,35
PACHUCA,2021-09-23,29,44,17,84,39
PACHUCA,2021-09-24,33,47,18,81,50
PACHUCA,2021-09-25,36,47,18,78,40
PACHUCA,2021-09-26,25,43,14,56,41
PACHUCA,2021-09-27,24,41,15,39,36
PACHUCA,2021-09-28,29,59,27,49,35
PACHUCA,2021-09-29,34,71,28,96,46
PACHUCA,2021-09-30,40,76,29,82,55
PACHUCA,2021-10-01,51,77,39,75,60
PACHUCA,2021-10-02,54,87,26,83,61
PACHUCA,2021-10-03,53,75,27,70,63
PACHUCA,2021-10-04,48,64,25,51,68
PACHUCA,2021-10-05,49,63,33,61,75
PACHUCA,2021-10-06,45,55,11,77,86
PACHUCA,2021-10-07,38,57,12,73,85
PACHUCA,2021-10-08,29,60,25,71,69
PACHUCA,2021-10-09,29,55,29,72,53
PACHUCA,2021-10-10,29,63,17,69,46
PACHUCA,2021-10-11,22,56,20,65,40
PACHUCA,2021-10-12,32,64,27,82,50
PACHUCA,2021-10-13,39,67,25,91,51
PACHUCA,2021-10-14,37,73,17,69,58
PACHUCA,2021-10-15,40,90,14,74,49
PACHUCA,2021-10-16,47,94,15,78,45
PACHUCA,2021-10-17,42,91,15,65,58
PACHUCA,2021-10-18,37,87,17,51,60
PACHUCA,2021-10-19,42,90,14,70,74
PACHUCA,2021-10-20,39,84,13,67,83
PACHUCA,2021-10-21,36,70,7,63,88
PACHUCA,2021-10-22,28,58,8,60,92
PACHUCA,2021-10-23,28,52,10,63,49
PACHUCA,2021-10-24,19,46,9,52,48
PACHUCA,2021-10-25,18,40,16,38,48
PACHUCA,2021-10-26,22,56,12,40,43
PACHUCA,2021-10-27,15,59,16,29,40
PACHUCA,2021-10-28,19,52,20,53,39
PACHUCA,2021-10-29,21,45,16,68,51
PACHUCA,2021-10-30,30,44,19,57,54
PACHUCA,2021-10-31,25,37,11,49,50
PACHUCA,2021-11-01,20,34,11,36,48
PACHUCA,2021-11-02,19,30,11,32,40
PACHUCA,2021-11-03,14,19,11,20,34
PACHUCA,2021-11-04,18,25,14,40,37
PACHUCA,2021-11-05,12,28,16,46,37
PACHUCA,2021-11-06,18,31,NA,46,30
PACHUCA,2021-11-07,15,14,16,36,31
PACHUCA,2021-11-08,12,22,16,36,40
PACHUCA,2021-11-09,20,44,15,53,41
PACHUCA,2021-11-10,26,40,15,52,45
PACHUCA,2021-11-11,41,54,17,66,45
PACHUCA,2021-11-12,37,50,17,118,48
PACHUCA,2021-11-13,32,57,13,112,62
PACHUCA,2021-11-14,35,76,9,105,70
PACHUCA,2021-11-15,33,84,17,99,75
PACHUCA,2021-11-16,38,105,14,121,83
PACHUCA,2021-11-17,37,117,11,153,85
PACHUCA,2021-11-18,28,122,21,112,82
PACHUCA,2021-11-19,25,123,22,87,81
PACHUCA,2021-11-20,18,122,9,84,74
PACHUCA,2021-11-21,18,82,10,60,81
PACHUCA,2021-11-22,18,77,9,60,66
PACHUCA,2021-11-23,25,78,14,58,50
PACHUCA,2021-11-24,31,64,22,61,52
PACHUCA,2021-11-25,25,57,21,71,44
PACHUCA,2021-11-26,23,37,21,67,38
PACHUCA,2021-11-27,21,26,13,68,43
PACHUCA,2021-11-28,19,34,8,68,49
PACHUCA,2021-11-29,21,35,16,65,45
PACHUCA,2021-11-30,16,40,13,72,33
PACHUCA,2021-12-01,21,46,14,55,31
PACHUCA,2021-12-02,26,42,16,47,32
PACHUCA,2021-12-03,22,39,16,37,38
PACHUCA,2021-12-04,19,37,12,39,35
PACHUCA,2021-12-05,16,34,11,27,36
PACHUCA,2021-12-06,9,34,16,18,35
PACHUCA,2021-12-07,16,41,16,32,28
PACHUCA,2021-12-08,16,36,19,39,37
PACHUCA,2021-12-09,22,37,12,51,32
PACHUCA,2021-12-10,18,40,14,51,37
PACHUCA,2021-12-11,14,47,21,55,29
PACHUCA,2021-12-12,11,36,16,47,23
PACHUCA,2021-12-13,12,39,18,53,27
PACHUCA,2021-12-14,17,33,25,68,21
PACHUCA,2021-12-15,22,34,14,61,36
PACHUCA,2021-12-16,13,34,14,51,29
PACHUCA,2021-12-17,17,21,10,52,25
PACHUCA,2021-12-18,18,20,11,62,27
PACHUCA,2021-12-19,12,20,16,45,27
PACHUCA,2021-12-20,15,23,15,46,21
PACHUCA,2021-12-21,19,29,13,60,21
PACHUCA,2021-12-22,21,28,13,52,32
PACHUCA,2021-12-23,13,30,9,66,16
PACHUCA,2021-12-24,12,23,18,49,13
PACHUCA,2021-12-25,8,7,10,41,15
PACHUCA,2021-12-26,11,11,5,35,24
PACHUCA,2021-12-27,10,9,16,40,9
PACHUCA,2021-12-28,17,22,23,52,17
PACHUCA,2021-12-29,24,30,15,56,14
PACHUCA,2021-12-30,26,22,16,53,15
PACHUCA,2021-12-31,14,14,6,44,15
PACHUCA,2022-01-01,12,10,9,20,12
PACHUCA,2022-01-02,14,11,10,15,19
PACHUCA,2022-01-03,11,7,12,32,10
PACHUCA,2022-01-04,17,21,23,41,17
PACHUCA,2022-01-05,18,23,10,46,14
PACHUCA,2022-01-06,3,15,16,37,19
PACHUCA,2022-01-07,9,15,12,36,16
PACHUCA,2022-01-08,10,23,11,50,19
PACHUCA,2022-01-09,13,26,9,37,25
PACHUCA,2022-01-10,11,9,16,37,19
PACHUCA,2022-01-11,23,33,19,45,14
PACHUCA,2022-01-12,22,43,7,41,24
PACHUCA,2022-01-13,17,26,16,35,35
PACHUCA,2022-01-14,19,26,18,46,29
PACHUCA,2022-01-15,8,25,14,44,28
PACHUCA,2022-01-16,13,12,13,28,27
PACHUCA,2022-01-17,11,12,8,25,23
PACHUCA,2022-01-18,25,32,12,36,22
PACHUCA,2022-01-19,18,28,7,50,28
PACHUCA,2022-01-20,14,21,13,55,35
PACHUCA,2022-01-21,10,39,16,41,24
PACHUCA,2022-01-22,20,30,15,45,13
PACHUCA,2022-01-23,13,23,17,40,22
PACHUCA,2022-01-24,8,12,17,40,18
PACHUCA,2022-01-25,17,39,15,34,32
PACHUCA,2022-01-26,19,29,13,52,28
PACHUCA,2022-01-27,28,28,13,48,32
PACHUCA,2022-01-28,18,27,16,60,33
PACHUCA,2022-01-29,14,20,12,51,28
PACHUCA,2022-01-30,18,23,13,49,13
PACHUCA,2022-01-31,14,19,9,48,14
PACHUCA,2022-02-01,23,31,14,43,29
PACHUCA,2022-02-02,12,26,20,51,18
PACHUCA,2022-02-03,22,42,15,53,16
PACHUCA,2022-02-04,20,36,23,59,24
PACHUCA,2022-02-05,21,31,12,66,17
PACHUCA,2022-02-06,29,22,8,45,16
PACHUCA,2022-02-07,13,13,6,36,10
PACHUCA,2022-02-08,21,29,11,35,22
PACHUCA,2022-02-09,14,27,11,48,19
PACHUCA,2022-02-10,18,27,17,49,17
PACHUCA,2022-02-11,20,20,12,36,17
PACHUCA,2022-02-12,19,26,22,68,18
PACHUCA,2022-02-13,11,18,10,44,25
PACHUCA,2022-02-14,10,12,8,48,20
PACHUCA,2022-02-15,16,22,17,46,26
PACHUCA,2022-02-16,11,24,23,46,27
PACHUCA,2022-02-17,12,26,21,59,19
PACHUCA,2022-02-18,16,23,17,57,26
PACHUCA,2022-02-19,20,17,16,73,24
PACHUCA,2022-02-20,15,17,14,55,14
PACHUCA,2022-02-21,14,18,12,55,17
PACHUCA,2022-02-22,19,31,17,69,19
PACHUCA,2022-02-23,16,25,17,56,19
